,equity,gross,net,turnover,trading_costs,roll_costs,liquidation_penalty,liquidated_notional,min_margin_buffer
2016-08-09 00:00:00+00:00,11373.78798073809,0.6940386676280997,0.3383810046819157,0.0017402891312989395,0.009882299321208262,0.0,0.0,0.0,0.9415989753186371
2016-08-10 00:00:00+00:00,11377.939201769557,0.6940624753164277,0.33727745413665505,0.001802343360085553,0.010255489658790378,0.0,0.0,0.0,0.9416717523407103
2016-08-11 00:00:00+00:00,11378.870357984692,0.6537018071470232,0.5510390389195019,0.3390285377326246,1.9284462396413093,0.0,0.0,0.0,0.9447775910920865
2016-08-12 00:00:00+00:00,11370.369591712133,0.6527893786617055,0.5508104659030281,0.003118686853593169,0.017732361776207854,0.0,0.0,0.0,0.9456774167738993
2016-08-15 00:00:00+00:00,11386.737914058886,0.6532034631804293,0.551435204536604,0.0018522995354744339,0.010532368772369977,0.0,0.0,0.0,0.945336176362308
2016-08-16 00:00:00+00:00,11395.68382343935,0.6541046587581807,0.551181201075254,0.0012757189771210528,0.007263679098883523,0.0,0.0,0.0,0.9447574225334776
2016-08-17 00:00:00+00:00,11386.621595693767,0.652462185623185,0.5506804836131073,0.0036228800553006046,0.020634542273591433,0.0,0.0,0.0,0.9444573547863095
2016-08-18 00:00:00+00:00,11405.829861497672,0.654064912610701,0.5512538989084347,0.0013293902067181163,0.007574784242353658,0.0,0.0,0.0,0.9450384203127983
2016-08-19 00:00:00+00:00,11376.780824293224,0.6512199370685375,0.5498362305719613,0.0022342310455536786,0.012738210562282793,0.0,0.0,0.0,0.9458556345382026
2016-08-22 00:00:00+00:00,11371.918256963214,0.6519868674704971,0.5510538419052229,0.0029688263827372108,0.016873429452843258,0.0,0.0,0.0,0.945118619423976
2016-08-23 00:00:00+00:00,11374.429680027077,0.6532353529663912,0.5510494743814566,0.001714180839874676,0.009744847547010754,0.0,0.0,0.0,0.9462343479261002
2016-08-24 00:00:00+00:00,11341.323985777984,0.651010722721953,0.5496138216465729,0.0011054374926071277,0.006285982499233179,0.0,0.0,0.0,0.9462521355438628
2016-08-25 00:00:00+00:00,11342.60522165602,0.6784733792521761,0.6077121274994197,0.06353989180273192,0.3602567068421003,0.0,0.0,0.0,0.9436007562051086
2016-08-26 00:00:00+00:00,11319.62209906793,0.6775741296256211,0.6066163088998481,0.0011988492850493783,0.006802166142624395,0.0,0.0,0.0,0.9434156074923669
2016-08-29 00:00:00+00:00,11325.078690693608,0.6790889101109828,0.6081166348064221,0.0024397480263596803,0.013796777780227995,0.0,0.0,0.0,0.9426137809922764
2016-08-30 00:00:00+00:00,11282.37122418652,0.677346052259789,0.6060748242416815,0.001765982489541823,0.010000806082195557,0.0,0.0,0.0,0.9443018152258662
2016-08-31 00:00:00+00:00,11252.196399812558,0.6781698968133182,0.6066285761776006,0.0022721587495783853,0.012814845754110774,0.0,0.0,0.0,0.9438773674701902
2016-09-01 00:00:00+00:00,11244.776626417588,0.6792029409273003,0.6073301193203732,0.0023603747908929953,0.013279875714142783,0.0,0.0,0.0,0.9419184956588902
2016-09-02 00:00:00+00:00,11281.98715422764,0.6798351767335955,0.6088578435665114,0.0030172426311307066,0.016965443775706,0.0,0.0,0.0,0.9410129106351669
2016-09-06 00:00:00+00:00,11359.038058997196,0.6816143607166072,0.6102401163662717,0.003125806773950631,0.017633381575042312,0.0,0.0,0.0,0.9376905868283315
2016-09-07 00:00:00+00:00,11360.692066781983,0.6782819961988139,0.6076730777916476,0.003966698086438809,0.022527708337529807,0.0,0.0,0.0,0.9434079734469595
2016-09-08 00:00:00+00:00,11353.957909651368,0.6781089793358579,0.6071016430641247,0.0027046097361988104,0.015373289089846032,0.0,0.0,0.0,0.9434087735063372
2016-09-09 00:00:00+00:00,11264.768699229146,0.5928194195723153,0.5436059613927465,0.22361936850366965,1.2693167935004577,0.0,0.0,0.0,0.9512285075984325
2016-09-12 00:00:00+00:00,11304.755526722705,0.5978682982046231,0.5488948095913816,0.005547981618159465,0.031233814280037665,0.0,0.0,0.0,0.9452381049845162
2016-09-13 00:00:00+00:00,11248.643717247936,0.5935137037004501,0.5448881678793598,0.003941637588371277,0.022276432497218508,0.0,0.0,0.0,0.9508042220770149
2016-09-14 00:00:00+00:00,11243.144259905954,0.5958027116823069,0.546626004395215,0.002693991813062943,0.015159715553280786,0.0,0.0,0.0,0.9509039114620512
2016-09-15 00:00:00+00:00,11277.167222026419,0.597166160169409,0.548371174038186,0.002478789221429429,0.013937074379141306,0.0,0.0,0.0,0.9473184846109118
2016-09-16 00:00:00+00:00,11248.11134151052,0.5942157009819629,0.546063956175521,0.003359430616409781,0.01893609774865348,0.0,0.0,0.0,0.9510126383103885
2016-09-19 00:00:00+00:00,11257.193483986819,0.5964714257253582,0.5473013681294666,0.0025538144191509377,0.014367427301793521,0.0,0.0,0.0,0.9507464270761964
2016-09-20 00:00:00+00:00,11262.233103206683,0.5958640480478713,0.5471216491812999,0.0015825980422775159,0.008911008268276102,0.0,0.0,0.0,0.9510091469920052
2016-09-21 00:00:00+00:00,11326.930699886863,0.5976812929839135,0.5488605717605838,0.002534627379504613,0.014298402125817237,0.0,0.0,0.0,0.9470110414565661
2016-09-22 00:00:00+00:00,11366.90814759633,0.5969923392683599,0.548000224497616,0.0027173100175906448,0.01541239589273975,0.0,0.0,0.0,0.9495928174525814
2016-09-23 00:00:00+00:00,11338.75792469222,0.6141901551283511,0.5553874864438457,0.09801843334379673,0.5570409012307936,0.0,0.0,0.0,0.9494527189962063
2016-09-26 00:00:00+00:00,11341.394610807938,0.6158357370652432,0.5566590036632246,0.0026186031574621654,0.014841762858679967,0.0,0.0,0.0,0.9482039163707761
2016-09-27 00:00:00+00:00,11333.366112932417,0.6160164842296454,0.5566364439137163,0.0035592802506595397,0.020160102964137686,0.0,0.0,0.0,0.947432910140637
2016-09-28 00:00:00+00:00,11356.251040570365,0.6165455326766333,0.5574939330400182,0.0032385372698151664,0.01834487236198947,0.0,0.0,0.0,0.9465983843767429
2016-09-29 00:00:00+00:00,11350.750173297081,0.6151457690326816,0.5561303098154412,0.0029344625980942535,0.016665569103795737,0.0,0.0,0.0,0.947264881825326
2016-09-30 00:00:00+00:00,11357.509335816592,0.6160638423515,0.5568696837160388,0.0026797402152882767,0.01520262975923664,0.0,0.0,0.0,0.9441713896553126
2016-10-03 00:00:00+00:00,11353.275215560741,0.6151634016808284,0.5563783593888293,0.0027098668381990362,0.015384851407669962,0.0,0.0,0.0,0.9487008948979605
2016-10-04 00:00:00+00:00,11294.548224434418,0.6131678935521093,0.5542363583827596,0.001835029096896583,0.010414243744796976,0.0,0.0,0.0,0.9488603597176773
2016-10-05 00:00:00+00:00,11312.511670891528,0.6159823551437779,0.5567581104895001,0.0041152024727403,0.023259630817317207,0.0,0.0,0.0,0.9482115619583726
2016-10-06 00:00:00+00:00,11289.50577934047,0.6142620403607023,0.5556254715244973,0.0020373580800367025,0.011521334184010478,0.0,0.0,0.0,0.9486102670032797
2016-10-07 00:00:00+00:00,11287.463151334508,0.5729327564566234,0.13157031200594402,0.4875746961281254,2.7537108118184,0.0,0.0,0.0,0.9512839992843178
2016-10-11 00:00:00+00:00,11300.973410662258,0.5696118753549878,0.1307870208399715,0.002018212730483311,0.01141956893556067,0.0,0.0,0.0,0.9505801125512807
2016-10-12 00:00:00+00:00,11292.18413102622,0.5735700034956058,0.13149375453255352,0.004854374425947345,0.027423665155497205,0.0,0.0,0.0,0.9519938294737929
2016-10-13 00:00:00+00:00,11279.512205400293,0.5760027520876411,0.13111656541808078,0.0022305226324393183,0.012592130903004081,0.0,0.0,0.0,0.9508168074295146
2016-10-14 00:00:00+00:00,11288.881907909916,0.573313441535825,0.13266914791128792,0.002044429682664481,0.011530512793880118,0.0,0.0,0.0,0.9516938320713905
2016-10-17 00:00:00+00:00,11284.613670073182,0.5746581069198471,0.1316380447657104,0.002364354290079057,0.013345683670059364,0.0,0.0,0.0,0.9522463543078631
2016-10-18 00:00:00+00:00,11299.950047953913,0.575088959565901,0.13300406243307916,0.0011175201111670828,0.006306515270714701,0.0,0.0,0.0,0.9510590454766433
2016-10-19 00:00:00+00:00,11321.368221527806,0.5744082110380968,0.13342738814867433,0.0019388699957050698,0.010957040351138718,0.0,0.0,0.0,0.9509281033474634
2016-10-20 00:00:00+00:00,11319.082788913225,0.5719766681512694,0.13200031406808993,0.0013593463946872351,0.007693102424210649,0.0,0.0,0.0,0.950696003190614
2016-10-21 00:00:00+00:00,11329.728429434013,0.5726698990408334,0.1327174843738348,0.0028374273188075047,0.01606000693253538,0.0,0.0,0.0,0.9514228719729999
2016-10-24 00:00:00+00:00,11347.635346225734,0.6028749069160811,0.12097330702118518,0.08615772483753545,0.48819903610212306,0.0,0.0,0.0,0.9485334448576508
2016-10-25 00:00:00+00:00,11338.586554112846,0.602196927177669,0.11902257487225125,0.0025492126645969525,0.014464614778615893,0.0,0.0,0.0,0.9498744446369769
2016-10-26 00:00:00+00:00,11316.11598886415,0.6025994447286299,0.11867890753340346,0.0025591582285867075,0.014497923376711548,0.0,0.0,0.0,0.9498672916621647
2016-10-27 00:00:00+00:00,11300.964170465884,0.601222589861707,0.11854101880748176,0.0012283007517697106,0.006950229430566307,0.0,0.0,0.0,0.9502507275337032
2016-10-28 00:00:00+00:00,11286.953453772596,0.604064680678065,0.11822295082910271,0.00196173820772649,0.011090561977990236,0.0,0.0,0.0,0.9493288121653323
2016-10-31 00:00:00+00:00,11269.771361172108,0.6019334414940626,0.11896333756706916,0.0033820068141486234,0.019074837661273034,0.0,0.0,0.0,0.9503974440795472
2016-11-01 00:00:00+00:00,11236.02950903032,0.6046015285065419,0.1168061413156322,0.0019344120132319918,0.010904226497119782,0.0,0.0,0.0,0.9486595749193398
2016-11-02 00:00:00+00:00,11211.962539173377,0.6027639163140216,0.1181663571377393,0.005150328021912898,0.028925499114801426,0.0,0.0,0.0,0.9493476525667958
2016-11-03 00:00:00+00:00,11182.912668076167,0.6030298770063273,0.11831653623829709,0.003973553999069193,0.02225482392434481,0.0,0.0,0.0,0.9498906342149254
2016-11-04 00:00:00+00:00,11166.231841984098,0.6029664181107062,0.11855218867175787,0.0024071420584549433,0.013458046975279489,0.0,0.0,0.0,0.9503063903698289
2016-11-07 00:00:00+00:00,11183.40437167743,0.5238975722603204,0.09487949913253468,0.6070171047542434,3.3989541133689136,0.0,0.0,0.0,0.9561207144956668
2016-11-08 00:00:00+00:00,11175.78266280468,0.5236670186343938,0.09472168831192058,0.0032644012629103707,0.018264021914219643,0.0,0.0,0.0,0.9561501357819434
2016-11-09 00:00:00+00:00,11156.05940014645,0.5234186253852573,0.09450398623322107,0.002625099657909101,0.01466478960191805,0.0,0.0,0.0,0.952640991771971
2016-11-10 00:00:00+00:00,11135.244696491485,0.5222158284960653,0.09390076940999226,0.0033632495517384522,0.01876581628376467,0.0,0.0,0.0,0.9545347729766808
2016-11-14 00:00:00+00:00,11092.666639917068,0.5211235500989185,0.09429469502504606,0.007392168951032518,0.04107035652971972,0.0,0.0,0.0,0.9554063678668324
2016-11-15 00:00:00+00:00,11066.158143299588,0.5267368486431384,0.09364803219586812,0.002680186932504148,0.014865911122461736,0.0,0.0,0.0,0.9559458734231867
2016-11-16 00:00:00+00:00,11066.377016620898,0.5225066295028916,0.09525808262268615,0.00455829762205447,0.02523864017204181,0.0,0.0,0.0,0.9556639184316974
2016-11-17 00:00:00+00:00,11055.539384683645,0.5222646165232164,0.094607383097709,0.0016521750305519695,0.009145456916439781,0.0,0.0,0.0,0.9550212583349226
2016-11-18 00:00:00+00:00,11036.853490025313,0.5234143470055177,0.09439796309361312,0.003760582660514423,0.020785990971191458,0.0,0.0,0.0,0.9569286893748599
2016-11-21 00:00:00+00:00,11013.40869227101,0.5274502850940841,0.09409117078356519,0.002068026708078159,0.011410244500079467,0.0,0.0,0.0,0.9561777750435843
2016-11-22 00:00:00+00:00,11021.790039089858,0.5942419902590449,-0.029816499874264428,0.7283982157987213,4.009813285200335,0.0,0.0,0.0,0.9497650425360186
2016-11-23 00:00:00+00:00,11036.089530432622,0.5914183304111436,-0.029950693733627982,0.0017821838052495646,0.009821314730199229,0.0,0.0,0.0,0.948800555960541
2016-11-25 00:00:00+00:00,11044.249685465782,0.5957290203273113,-0.03098941121705457,0.0041366188296904464,0.02283609932246066,0.0,0.0,0.0,0.9491727794958399
2016-11-28 00:00:00+00:00,11029.325182406697,0.595718408221452,-0.031726546896465674,0.0030923847663902014,0.017060542718267537,0.0,0.0,0.0,0.9492547114561524
2016-11-29 00:00:00+00:00,11020.014166236091,0.595730106731524,-0.03173472656519349,0.002541023345888264,0.014006979960854813,0.0,0.0,0.0,0.9504521104311303
2016-11-30 00:00:00+00:00,11028.528978988797,0.5926207043014164,-0.030636398420341725,0.0021953954551473323,0.012098217877121998,0.0,0.0,0.0,0.9484844000340685
2016-12-01 00:00:00+00:00,10993.125358924337,0.5965021280109701,-0.03461004344435029,0.004615052183960315,0.0254484061730117,0.0,0.0,0.0,0.9497372656030686
2016-12-02 00:00:00+00:00,10983.716504683769,0.5963307020924914,-0.03165825361764674,0.005311455477491445,0.02917997865898977,0.0,0.0,0.0,0.9496320932273259
2016-12-05 00:00:00+00:00,10990.035661523181,0.6002476814743616,-0.03093223884987274,0.002850537606195941,0.015658195658611866,0.0,0.0,0.0,0.9472856032852043
2016-12-06 00:00:00+00:00,11005.435237463305,0.5933951016633844,-0.029821525895587012,0.0062413654542299475,0.03429535124464218,0.0,0.0,0.0,0.9494814992891702
2016-12-07 00:00:00+00:00,11019.827815988994,0.6138589981846976,-0.010372128388081655,0.1453916715552057,0.8000341634448922,0.0,0.0,0.0,0.9467138274151989
2016-12-08 00:00:00+00:00,11064.220681819044,0.6092015873988692,-0.00776364788269089,0.0041172903261088994,0.022686796120377516,0.0,0.0,0.0,0.9443866431614624
2016-12-09 00:00:00+00:00,11097.582524099565,0.6113320207381663,-0.008827676019345644,0.004606129606986382,0.025483776639059003,0.0,0.0,0.0,0.9472675735783672
2016-12-12 00:00:00+00:00,11082.55815610455,0.6143819650345949,-0.01398394098651005,0.004036771523072517,0.02241751176536782,0.0,0.0,0.0,0.9491353960021098
2016-12-13 00:00:00+00:00,11114.486820885768,0.6124197750843149,-0.008283714137208315,0.003529688492662851,0.019547471008145155,0.0,0.0,0.0,0.9465584447800506
2016-12-14 00:00:00+00:00,11103.27882272706,0.6083757019595266,-0.01230749405450664,0.0034282887675945034,0.019042462210536532,0.0,0.0,0.0,0.9466962760742947
2016-12-15 00:00:00+00:00,11152.2773371977,0.6080057770677998,-0.008473393962654273,0.0063556119917105025,0.03532384954273252,0.0,0.0,0.0,0.9464525982836327
2016-12-16 00:00:00+00:00,11156.020295031496,0.6136350592760119,-0.01185809006020094,0.004493471369937725,0.025066466803260103,0.0,0.0,0.0,0.948122131747886
2016-12-19 00:00:00+00:00,11150.444798132468,0.6117422843925109,-0.010711527988688817,0.00325875814495755,0.018149033945539655,0.0,0.0,0.0,0.9485469264575722
2016-12-20 00:00:00+00:00,11159.403291285233,0.6117904523405363,-0.01049771037462699,0.002150169426066096,0.01198203876310422,0.0,0.0,0.0,0.9491290533572386
2016-12-21 00:00:00+00:00,11151.470270759513,0.6407598022572231,-0.022502832463045987,0.09711846513823981,0.5423066414577451,0.0,0.0,0.0,0.9470405138984453
2016-12-22 00:00:00+00:00,11157.364260096361,0.6402271783196545,-0.020444626456246118,0.0020650912021267995,0.01151373190319644,0.0,0.0,0.0,0.9454438992208333
2016-12-23 00:00:00+00:00,11162.25853029161,0.6409547729502401,-0.020211808253014895,0.0012046533521017574,0.006717847653393725,0.0,0.0,0.0,0.9464882949501352
2016-12-27 00:00:00+00:00,11173.268465840929,0.6412569262389071,-0.019885606036211555,0.0011952945152323216,0.006670098623837595,0.0,0.0,0.0,0.9469020909145391
2016-12-28 00:00:00+00:00,11157.931544010115,0.639555983421309,-0.022477967132372805,0.0015134641709026002,0.008455426067833772,0.0,0.0,0.0,0.9469683440696861
2016-12-29 00:00:00+00:00,11135.673417019469,0.6436957256564192,-0.022778059598124917,0.002409035521200805,0.01343590697514252,0.0,0.0,0.0,0.946877919958986
2016-12-30 00:00:00+00:00,11100.01285314208,0.641792369622285,-0.024160534796107146,0.003276461298240673,0.018239908063127763,0.0,0.0,0.0,0.9441702586310463
2017-01-03 00:00:00+00:00,11137.128066221709,0.63991413549949,-0.019933800097379648,0.002224424975767473,0.012373393267503151,0.0,0.0,0.0,0.9453556238587185
2017-01-04 00:00:00+00:00,11142.468616949698,0.644640007301585,-0.020807731463916988,0.003797869231363573,0.021153954928831983,0.0,0.0,0.0,0.9451607285055583
2017-01-05 00:00:00+00:00,11113.741502509969,0.6462610682295714,-0.023175126333983352,0.004640578223198435,0.02584096591033622,0.0,0.0,0.0,0.9452469114955631
2017-01-06 00:00:00+00:00,11157.394733244862,0.6376035888589231,-0.016829066460692262,0.005513742249035204,0.03063259440702735,0.0,0.0,0.0,0.9433902416465978
2017-01-09 00:00:00+00:00,11133.68067680037,0.6419978695484075,-0.02311873945249109,0.004678644946959978,0.026098243446168495,0.0,0.0,0.0,0.9471828694812632
2017-01-10 00:00:00+00:00,11129.241675530178,0.6402374877090183,-0.021176228550444594,0.004231599168804216,0.023550334752400575,0.0,0.0,0.0,0.9463351638592009
2017-01-11 00:00:00+00:00,11135.64077412152,0.6436998349860961,-0.02043874914171242,0.0015731931302188813,0.008754067881509899,0.0,0.0,0.0,0.9440615307080471
2017-01-12 00:00:00+00:00,11122.430482606185,0.642673838504689,-0.022379849961127008,0.0024916797583503583,0.013874908231553877,0.0,0.0,0.0,0.9436869567095834
2017-01-13 00:00:00+00:00,11127.77217140173,0.6423953702451398,-0.020983115996002305,0.0022082382367765267,0.012285662016542381,0.0,0.0,0.0,0.9462345682211644
2017-01-17 00:00:00+00:00,11079.034655804671,0.6473216358485753,-0.026098424809876487,0.0020527682654220593,0.011427643550385221,0.0,0.0,0.0,0.9466798605372744
2017-01-18 00:00:00+00:00,11094.303568296265,0.6379086179358313,-0.019485999065688608,0.006441619548780815,0.035678217911419945,0.0,0.0,0.0,0.9457055661722841
2017-01-19 00:00:00+00:00,11100.01598056809,0.6418657476777057,-0.021887491104012335,0.005151323642722014,0.02861356790813669,0.0,0.0,0.0,0.94665558891078
2017-01-20 00:00:00+00:00,11098.870202372791,0.6433508227437565,-0.021109010673514426,0.0016742890702736123,0.009291954181163704,0.0,0.0,0.0,0.9467431347184143
2017-01-23 00:00:00+00:00,11080.9717987361,0.6653089351643237,0.14247784935653635,0.18700248925978613,1.0383454005740522,0.0,0.0,0.0,0.9441145952951896
2017-01-24 00:00:00+00:00,11107.451696022548,0.6618510469079745,0.1466777231886706,0.004141428840199128,0.022935555844364016,0.0,0.0,0.0,0.943183535499987
2017-01-25 00:00:00+00:00,11123.020353845372,0.6648222862504772,0.14537250665030968,0.0034087342019478474,0.01893320426743099,0.0,0.0,0.0,0.9432409570028916
2017-01-26 00:00:00+00:00,11139.2983798268,0.6612574944652606,0.14546325205263672,0.0032456211781400762,0.01805168573914663,0.0,0.0,0.0,0.9441152646655695
2017-01-27 00:00:00+00:00,11140.065489748535,0.6624349022045919,0.14430169289255196,0.0032406927968956535,0.018050017797969747,0.0,0.0,0.0,0.9448265274685329
2017-01-30 00:00:00+00:00,11114.597120922814,0.6619555282039952,0.14328448534617105,0.002282829147413009,0.012700912143414308,0.0,0.0,0.0,0.9437038259546379
2017-01-31 00:00:00+00:00,11089.406752100942,0.6664817165532061,0.14243793080203296,0.002007680322345922,0.011155769324336744,0.0,0.0,0.0,0.9437462494494799
2017-02-01 00:00:00+00:00,11107.1074827983,0.6632829362246991,0.1451353562949929,0.003830459507077999,0.021251064411703425,0.0,0.0,0.0,0.944133025966451
2017-02-02 00:00:00+00:00,11115.137008025475,0.662182783609361,0.1449805706460382,0.00219515010268425,0.012189507338838631,0.0,0.0,0.0,0.9428884735800518
2017-02-03 00:00:00+00:00,11140.902903601003,0.6631961108924159,0.1462829038257775,0.0025171734005678924,0.013988743223459301,0.0,0.0,0.0,0.9430612780930975
2017-02-06 00:00:00+00:00,11121.49381793904,0.6224282561578643,0.2484263668241221,0.19694266313002284,1.0970124492395676,0.0,0.0,0.0,0.9485838031048553
2017-02-07 00:00:00+00:00,11117.179433875488,0.6221383385700524,0.2493074473125322,0.001734653069055396,0.009646372977466152,0.0,0.0,0.0,0.94786430929217
2017-02-08 00:00:00+00:00,11121.852636130236,0.6238686432984103,0.25041011149900694,0.0030878461381066875,0.01715345076076169,0.0,0.0,0.0,0.947313853789792
2017-02-09 00:00:00+00:00,11150.45659947617,0.6221225409772051,0.25156570392601774,0.0013446264094173835,0.007477261725075624,0.0,0.0,0.0,0.9466694253162014
2017-02-10 00:00:00+00:00,11177.209417265738,0.6234802261530139,0.2512552205263902,0.003147305832023932,0.017550970931481082,0.0,0.0,0.0,0.9472510663372076
2017-02-13 00:00:00+00:00,11190.204844223867,0.622795116801623,0.25036938894693284,0.0017585531406160704,0.00982959330106831,0.0,0.0,0.0,0.9475311975043877
2017-02-14 00:00:00+00:00,11210.313419714788,0.6225106478329516,0.2509874746754151,0.002711505364121944,0.015170930313161806,0.0,0.0,0.0,0.9465633219348377
2017-02-15 00:00:00+00:00,11229.251347223053,0.6237586358682292,0.2510521098081954,0.001522596026047346,0.008532607112134062,0.0,0.0,0.0,0.9467651593394671
2017-02-16 00:00:00+00:00,11210.731745430081,0.6245719914637211,0.24846007971241332,0.002097167946134907,0.011773728134225113,0.0,0.0,0.0,0.9485445018351287
2017-02-17 00:00:00+00:00,11223.893942758199,0.6215095043801523,0.250405410314381,0.0020962159977997857,0.011751702959375478,0.0,0.0,0.0,0.9471745057942067
2017-02-21 00:00:00+00:00,11254.048829111978,0.7004936055397667,0.21522637645344136,0.30529820591836376,1.713293025157082,0.0,0.0,0.0,0.9399823065912992
2017-02-22 00:00:00+00:00,11251.441194317607,0.7018010951010708,0.21256855779702896,0.003533877971095667,0.019891206451472045,0.0,0.0,0.0,0.9421443571092717
2017-02-23 00:00:00+00:00,11253.535503526467,0.7031659471888196,0.21257613497643915,0.0010793181020830982,0.006076243309664598,0.0,0.0,0.0,0.9410290816188749
2017-02-24 00:00:00+00:00,11260.391712784485,0.7007239135181947,0.21372966084591036,0.0028186348266342268,0.015854506160990826,0.0,0.0,0.0,0.9398332708306902
2017-02-27 00:00:00+00:00,11266.578046575796,0.7014325865458974,0.21356155229641507,0.0016424843451196512,0.009245837672428111,0.0,0.0,0.0,0.9412853184252721
2017-02-28 00:00:00+00:00,11247.855680500294,0.7016889117453105,0.21204493222786128,0.0010512516992784889,0.005919241094882966,0.0,0.0,0.0,0.9412214402085206
2017-03-01 00:00:00+00:00,11306.100908271941,0.700631432354964,0.21669680921341986,0.0013452123995462799,0.0075687090151887034,0.0,0.0,0.0,0.938308108292638
2017-03-02 00:00:00+00:00,11281.047586161922,0.6986134794013539,0.21153302933025955,0.004760601337107234,0.02690194536548592,0.0,0.0,0.0,0.9421883104390266
2017-03-03 00:00:00+00:00,11272.748039919417,0.7035690326027221,0.21277210385561196,0.00270145947070383,0.01523060728971431,0.0,0.0,0.0,0.9411239788434093
2017-03-06 00:00:00+00:00,11267.71444160001,0.6998523929832607,0.2128199193561078,0.0026779567145746586,0.015090442136906464,0.0,0.0,0.0,0.941280056566483
2017-03-07 00:00:00+00:00,11267.389052093338,0.687874452850929,0.05762601514338042,0.3432834437114337,1.9331774638627706,0.0,0.0,0.0,0.9427693184542332
2017-03-08 00:00:00+00:00,11250.912188410133,0.6875541424397733,0.05580185480378336,0.0022083451021653808,0.012439875591655948,0.0,0.0,0.0,0.9425757196395045
2017-03-09 00:00:00+00:00,11242.146059991948,0.6899020352156657,0.05617803719051645,0.0036544888580329372,0.020561958365779554,0.0,0.0,0.0,0.9420604440812405
2017-03-10 00:00:00+00:00,11239.609353282509,0.6919250876950593,0.055748109780634596,0.0023038437535424575,0.012965531937187183,0.0,0.0,0.0,0.9426559166284686
2017-03-13 00:00:00+00:00,11243.704359165606,0.6899882309663287,0.057794989679804495,0.004569668975327144,0.025670734656476398,0.0,0.0,0.0,0.9421792108077525
2017-03-14 00:00:00+00:00,11228.841512415771,0.6879535614547835,0.056426715934232624,0.0017364973080622528,0.009756247669736056,0.0,0.0,0.0,0.9420964903929655
2017-03-15 00:00:00+00:00,11246.361644946823,0.6942306728295401,0.05777435012358074,0.0022259239223943565,0.012507643809471038,0.0,0.0,0.0,0.9389467184217956
2017-03-16 00:00:00+00:00,11213.5269125872,0.6909947003669319,0.055775224021485804,0.007449546947441665,0.04182604860971202,0.0,0.0,0.0,0.9430213370026848
2017-03-17 00:00:00+00:00,11214.496175848004,0.6902332349466395,0.057272394616600684,0.0021821283187369728,0.012233324278271784,0.0,0.0,0.0,0.9431660415962466
2017-03-20 00:00:00+00:00,11202.48277933841,0.6895025080195424,0.05694080344030613,0.0015527084027441261,0.00869843689573322,0.0,0.0,0.0,0.9426147180418306
2017-03-21 00:00:00+00:00,11147.014610772894,0.6385145525345437,0.14167523937644871,0.24425712219758702,1.3680761119252383,0.0,0.0,0.0,0.947126699201906
2017-03-22 00:00:00+00:00,11152.550054757476,0.6387801238967762,0.14632442835710455,0.005755443431602104,0.03207353613815407,0.0,0.0,0.0,0.945931815158807
2017-03-23 00:00:00+00:00,11143.405130183899,0.637900445666179,0.14496354602077163,0.0017211824846954157,0.009599080018483284,0.0,0.0,0.0,0.9480998375480982
2017-03-24 00:00:00+00:00,11153.914094569896,0.6390418061489428,0.14621113325516089,0.0012665389113348646,0.0070598644716569955,0.0,0.0,0.0,0.9467928257680697
2017-03-27 00:00:00+00:00,11139.032278551898,0.6389912796027517,0.14578348836581123,0.0018272623312153551,0.010176923074742054,0.0,0.0,0.0,0.9449180572304363
2017-03-28 00:00:00+00:00,11173.944242332376,0.6371282946269037,0.14775173725597965,0.0014037186660190298,0.007824431154298844,0.0,0.0,0.0,0.9446086690198967
2017-03-29 00:00:00+00:00,11197.23369705553,0.6380652888543207,0.14732257699447532,0.0027279063837758032,0.015244926336821505,0.0,0.0,0.0,0.9462285155352619
2017-03-30 00:00:00+00:00,11208.2375711947,0.6373022307854684,0.14678151955849889,0.00177737096731315,0.009948917243971584,0.0,0.0,0.0,0.9463298353338804
2017-03-31 00:00:00+00:00,11201.836060500946,0.6390333804851844,0.14494790938079358,0.002570188327715472,0.014409438573210432,0.0,0.0,0.0,0.947588354051034
2017-04-03 00:00:00+00:00,11203.527602839567,0.6371462445789704,0.1458354900748376,0.0014736230469010077,0.008254348589727702,0.0,0.0,0.0,0.9463372803471198
2017-04-04 00:00:00+00:00,11217.274529465854,0.6810111038169342,0.08246563572920644,0.15148697174072043,0.8484718716281108,0.0,0.0,0.0,0.9423249536355615
2017-04-05 00:00:00+00:00,11199.982440308664,0.6802834525401236,0.07947185446178785,0.0015750324287372199,0.008836165406267641,0.0,0.0,0.0,0.9441189800503521
2017-04-06 00:00:00+00:00,11217.221845207016,0.6811569530271344,0.0826277688421828,0.002253061526495414,0.01261606800063774,0.0,0.0,0.0,0.9421445524931713
2017-04-07 00:00:00+00:00,11235.67625825422,0.6789527898039144,0.08254362612904273,0.0022535720450371517,0.012640846471996882,0.0,0.0,0.0,0.9411253263893031
2017-04-10 00:00:00+00:00,11234.465135091694,0.6824234405513849,0.08114789900443203,0.002971675320125407,0.016692431303267887,0.0,0.0,0.0,0.9437038002659159
2017-04-11 00:00:00+00:00,11228.391861599599,0.6817970984486337,0.080465522266304,0.001707513544732548,0.009593336713723602,0.0,0.0,0.0,0.9419269575930835
2017-04-12 00:00:00+00:00,11212.374860763479,0.6798560715592887,0.07987856576896797,0.0023242357566364384,0.013047972147155367,0.0,0.0,0.0,0.943131476774138
